tenure_months,monthly_spend,support_calls,usage_hours,contract_months,late_payments,churn
1.0,53.42956,2.0,49.1895,12.0,1.0,0.0
70.0,90.58242,2.0,28.175392,1.0,1.0,0.0
12.0,61.659134,1.0,1.0,12.0,3.0,0.0
43.0,56.85052,4.0,100.151665,24.0,0.0,0.0
14.0,94.59989,2.0,51.460484,12.0,1.0,0.0
68.0,43.83136,3.0,1.0,1.0,1.0,0.0
54.0,80.98735,2.0,56.052174,12.0,2.0,0.0
58.0,104.60559,4.0,63.791733,1.0,1.0,0.0
32.0,36.66367,2.0,35.698383,24.0,3.0,0.0
34.0,140.97725,0.0,35.83291,24.0,3.0,1.0
46.0,85.74421,0.0,49.603165,12.0,1.0,0.0
57.0,126.538635,3.0,74.05189,1.0,1.0,0.0
61.0,105.007706,2.0,51.999203,12.0,3.0,0.0
2.0,112.300125,2.0,79.2645,12.0,0.0,0.0
48.0,113.09702,3.0,72.62438,1.0,0.0,0.0
8.0,133.76299,1.0,45.424305,24.0,1.0,1.0
21.0,99.76871,2.0,18.589525,1.0,0.0,0.0
60.0,56.16823,3.0,45.466583,24.0,2.0,0.0
19.0,32.936253,3.0,60.529648,24.0,0.0,0.0
58.0,98.812584,3.0,51.19787,1.0,1.0,0.0
34.0,28.625864,1.0,62.688496,1.0,2.0,0.0
17.0,51.36815,0.0,67.2684,1.0,1.0,0.0
25.0,27.891933,4.0,60.617172,24.0,1.0,0.0
39.0,91.355385,4.0,44.493427,1.0,2.0,0.0
56.0,40.843956,1.0,60.39767,1.0,1.0,0.0
44.0,99.35295,2.0,94.70969,12.0,0.0,0.0
68.0,122.81247,1.0,20.202408,1.0,1.0,1.0
63.0,126.84449,5.0,59.74575,1.0,1.0,0.0
55.0,60.240658,2.0,86.64007,24.0,2.0,0.0
44.0,91.36409,0.0,26.5082,12.0,2.0,0.0
21.0,93.1914,0.0,70.022,12.0,2.0,0.0
30.0,81.475334,1.0,72.69434,1.0,0.0,0.0
9.0,105.1648,2.0,20.463078,12.0,1.0,0.0
27.0,47.311325,3.0,64.24723,12.0,0.0,0.0
67.0,147.30162,5.0,44.57368,12.0,0.0,0.0
31.0,32.750378,3.0,48.791084,24.0,1.0,0.0
9.0,127.79875,4.0,43.500904,1.0,1.0,1.0
47.0,97.232475,0.0,76.253784,12.0,1.0,0.0
70.0,51.831116,2.0,47.75758,24.0,0.0,0.0
63.0,116.93775,2.0,40.73373,1.0,1.0,0.0
20.0,30.982517,3.0,41.07249,24.0,2.0,1.0
33.0,120.67432,0.0,43.180202,12.0,2.0,1.0
39.0,96.69808,1.0,28.40929,1.0,1.0,0.0
18.0,34.39754,2.0,40.55732,1.0,2.0,0.0
20.0,30.335724,1.0,52.353394,1.0,3.0,1.0
18.0,117.60873,2.0,58.087627,24.0,1.0,1.0
72.0,58.08167,7.0,74.08078,24.0,0.0,0.0
54.0,135.60924,5.0,54.819576,12.0,3.0,0.0
61.0,119.069496,2.0,40.510605,1.0,2.0,0.0
59.0,110.76473,2.0,29.7792,12.0,2.0,0.0
70.0,56.21879,3.0,55.889736,12.0,1.0,0.0
8.0,112.16279,0.0,47.652584,1.0,1.0,0.0
64.0,143.2592,2.0,48.313656,1.0,3.0,1.0
5.0,31.902779,2.0,55.25059,1.0,2.0,0.0
35.0,62.401142,0.0,60.387783,1.0,1.0,0.0
43.0,50.507393,1.0,55.394703,12.0,0.0,0.0
26.0,71.12252,0.0,46.589638,1.0,1.0,1.0
11.0,116.50324,2.0,33.972363,1.0,1.0,1.0
14.0,81.651535,3.0,37.744305,1.0,0.0,1.0
60.0,94.19498,1.0,66.965195,12.0,5.0,0.0
23.0,60.840134,2.0,41.528275,12.0,1.0,0.0
23.0,38.367603,3.0,23.079144,1.0,1.0,1.0
67.0,54.701374,4.0,73.19149,24.0,1.0,0.0
11.0,131.75844,4.0,31.15243,12.0,1.0,1.0
66.0,98.3142,2.0,50.70494,1.0,2.0,0.0
67.0,69.13853,1.0,59.82326,1.0,1.0,1.0
44.0,122.687775,6.0,50.06437,24.0,1.0,1.0
12.0,28.379467,3.0,1.0,12.0,1.0,0.0
12.0,53.00584,2.0,57.80976,1.0,2.0,0.0
21.0,49.91341,3.0,76.52927,12.0,0.0,0.0
42.0,148.0974,3.0,65.730644,1.0,0.0,0.0
12.0,111.792816,1.0,7.52012,24.0,0.0,0.0
33.0,100.31217,3.0,92.54488,24.0,2.0,0.0
9.0,20.648045,2.0,23.48297,24.0,1.0,0.0
39.0,43.9603,1.0,28.43161,12.0,2.0,0.0
2.0,102.62037,1.0,65.63755,12.0,0.0,1.0
52.0,69.36351,4.0,59.056828,1.0,4.0,0.0
4.0,140.15645,0.0,51.6067,24.0,1.0,0.0
15.0,119.41415,1.0,38.611874,1.0,1.0,0.0
13.0,78.15993,3.0,76.617134,1.0,1.0,0.0
60.0,117.43695,2.0,49.21348,24.0,3.0,0.0
4.0,146.80257,0.0,18.68366,24.0,1.0,0.0
31.0,79.927505,1.0,74.645996,12.0,0.0,0.0
43.0,103.528366,1.0,54.3857,12.0,3.0,0.0
38.0,139.4264,0.0,72.30013,1.0,1.0,0.0
50.0,52.327705,3.0,61.450974,12.0,0.0,0.0
58.0,135.25253,2.0,97.83246,1.0,3.0,0.0
29.0,32.680813,1.0,43.800594,1.0,0.0,0.0
60.0,104.29826,5.0,50.321865,12.0,0.0,0.0
23.0,121.76896,3.0,64.396614,24.0,1.0,1.0
71.0,99.89881,1.0,43.924156,24.0,1.0,0.0
37.0,84.419525,1.0,66.05276,24.0,0.0,0.0
53.0,100.25512,2.0,1.0,24.0,0.0,1.0
64.0,39.71628,1.0,48.544334,1.0,1.0,0.0
58.0,48.024193,3.0,47.94015,1.0,2.0,0.0
62.0,55.086914,3.0,47.215694,12.0,0.0,0.0
39.0,97.71131,3.0,32.46146,1.0,3.0,0.0
4.0,77.447136,0.0,68.12246,12.0,2.0,0.0
36.0,51.78186,0.0,39.911102,1.0,1.0,0.0
14.0,134.76521,4.0,54.00549,24.0,0.0,1.0
65.0,68.60984,2.0,49.256725,1.0,0.0,0.0
18.0,77.98412,1.0,60.007282,1.0,0.0,0.0
17.0,73.26114,5.0,78.61922,24.0,1.0,0.0
18.0,43.652584,3.0,53.902077,12.0,0.0,0.0
47.0,115.11151,1.0,66.82794,1.0,0.0,0.0
42.0,78.299576,4.0,52.897404,12.0,2.0,0.0
69.0,22.113424,0.0,39.879837,12.0,3.0,0.0
30.0,145.32178,1.0,47.16885,1.0,1.0,0.0
21.0,126.04927,2.0,44.32915,12.0,3.0,0.0
4.0,114.06271,2.0,61.363243,24.0,1.0,0.0
1.0,132.98195,4.0,52.13304,1.0,2.0,0.0
27.0,137.88495,3.0,34.114708,12.0,0.0,0.0
67.0,63.87366,1.0,45.560753,1.0,1.0,1.0
38.0,99.42463,2.0,19.481667,12.0,0.0,1.0
65.0,99.14501,5.0,46.307938,24.0,0.0,0.0
8.0,54.74896,4.0,50.02612,1.0,0.0,1.0
7.0,48.853794,1.0,86.16896,24.0,1.0,0.0
61.0,34.80794,4.0,76.96904,24.0,0.0,0.0
8.0,105.710846,1.0,29.318508,1.0,0.0,1.0
4.0,121.51947,0.0,54.03539,24.0,0.0,0.0
30.0,118.92389,3.0,54.386208,24.0,2.0,1.0
67.0,61.1158,3.0,45.391254,24.0,1.0,0.0
50.0,46.68378,1.0,46.66623,12.0,1.0,0.0
8.0,78.96984,0.0,42.921005,1.0,1.0,1.0
61.0,91.08575,2.0,87.45417,1.0,0.0,0.0
61.0,139.48132,2.0,41.676315,1.0,2.0,0.0
58.0,133.727,1.0,56.818745,12.0,0.0,0.0
65.0,139.08759,3.0,1.0,1.0,1.0,1.0
18.0,130.5341,2.0,66.47137,12.0,0.0,0.0
71.0,145.39555,2.0,73.6851,24.0,0.0,0.0
24.0,80.515,4.0,28.9594,1.0,0.0,0.0
58.0,26.171555,2.0,39.762264,24.0,1.0,0.0
42.0,30.863064,3.0,59.03007,1.0,1.0,0.0
57.0,70.7359,0.0,50.389214,1.0,2.0,0.0
46.0,53.49932,0.0,59.327393,24.0,0.0,0.0
47.0,42.092278,2.0,44.25518,1.0,2.0,0.0
45.0,143.91649,3.0,87.265305,1.0,0.0,0.0
57.0,45.404545,2.0,36.605198,24.0,1.0,0.0
54.0,144.7193,1.0,103.8315,24.0,0.0,0.0
10.0,118.90905,0.0,74.83848,24.0,0.0,0.0
60.0,103.32294,2.0,66.6423,1.0,1.0,0.0
39.0,107.88246,3.0,29.190447,1.0,0.0,1.0
24.0,63.091663,0.0,68.19365,1.0,0.0,0.0
38.0,104.035515,3.0,62.07877,1.0,1.0,1.0
70.0,44.269974,4.0,7.607792,24.0,2.0,0.0
62.0,141.9017,0.0,21.907993,1.0,3.0,0.0
61.0,59.233135,1.0,57.152557,12.0,1.0,0.0
34.0,53.174248,3.0,47.334007,1.0,0.0,0.0
57.0,112.451164,5.0,39.670437,12.0,0.0,0.0
28.0,105.33833,3.0,71.57899,1.0,3.0,0.0
50.0,78.66886,2.0,32.324413,1.0,0.0,0.0
47.0,102.21801,1.0,40.89518,1.0,1.0,0.0
18.0,40.7341,3.0,37.059402,24.0,1.0,0.0
20.0,107.53268,3.0,60.203384,12.0,0.0,0.0
5.0,55.17939,0.0,15.610836,12.0,1.0,0.0
11.0,55.468678,3.0,40.046562,1.0,0.0,0.0
32.0,41.083393,5.0,15.544696,12.0,2.0,0.0
35.0,63.209026,3.0,43.74249,12.0,1.0,0.0
12.0,63.062637,3.0,64.46098,12.0,0.0,0.0
31.0,79.043274,3.0,64.81793,12.0,1.0,0.0
44.0,44.754536,3.0,35.448032,24.0,2.0,0.0
17.0,45.09098,4.0,60.66644,24.0,1.0,0.0
25.0,90.42602,0.0,46.29673,24.0,2.0,0.0
27.0,36.754063,1.0,77.2217,12.0,2.0,0.0
37.0,109.55661,2.0,47.40074,1.0,1.0,0.0
27.0,142.71312,3.0,1.0,1.0,1.0,0.0
54.0,75.48343,1.0,67.89362,1.0,1.0,0.0
24.0,137.14369,3.0,40.818016,1.0,1.0,1.0
32.0,32.78116,2.0,44.516003,1.0,1.0,0.0
28.0,25.584492,3.0,56.718468,12.0,1.0,0.0
14.0,113.777954,2.0,21.505842,12.0,2.0,1.0
50.0,118.93281,1.0,51.493073,12.0,1.0,0.0
17.0,129.59756,2.0,60.68994,24.0,1.0,0.0
22.0,27.3863,3.0,57.281284,1.0,1.0,0.0
58.0,120.99792,1.0,38.021374,1.0,2.0,0.0
69.0,68.950035,3.0,69.83864,12.0,0.0,0.0
49.0,59.43389,1.0,30.050081,12.0,1.0,0.0
66.0,42.49311,2.0,37.489567,12.0,2.0,0.0
62.0,149.48206,2.0,47.279972,24.0,0.0,1.0
35.0,28.276266,1.0,55.909367,1.0,1.0,0.0
56.0,127.51104,0.0,43.509132,12.0,2.0,0.0
24.0,103.13428,0.0,74.57174,24.0,0.0,0.0
34.0,115.560455,4.0,55.905724,12.0,0.0,0.0
39.0,112.523224,5.0,51.51316,12.0,1.0,1.0
70.0,131.59648,2.0,55.202724,1.0,2.0,0.0
62.0,43.892967,6.0,64.65812,1.0,0.0,0.0
36.0,20.1072,1.0,54.8155,1.0,2.0,0.0
47.0,97.8087,0.0,13.809664,12.0,1.0,0.0
15.0,66.001625,3.0,71.79018,12.0,3.0,0.0
58.0,36.092354,1.0,52.393505,24.0,3.0,0.0
40.0,44.198036,3.0,63.697056,12.0,0.0,0.0
39.0,63.12741,1.0,41.88113,1.0,3.0,0.0
56.0,29.130339,2.0,13.465669,24.0,1.0,0.0
46.0,27.398716,2.0,4.421808,1.0,0.0,0.0
6.0,139.08342,2.0,31.112644,12.0,1.0,0.0
21.0,60.573357,1.0,60.345886,1.0,0.0,0.0
13.0,147.68999,1.0,75.95782,24.0,2.0,1.0
53.0,145.3677,1.0,56.039425,24.0,0.0,0.0
3.0,38.534267,2.0,28.955452,1.0,3.0,1.0
15.0,112.94016,2.0,34.317516,12.0,2.0,1.0
44.0,98.10464,4.0,77.21566,12.0,1.0,0.0
51.0,109.78412,3.0,23.784382,1.0,1.0,0.0
37.0,32.50483,4.0,92.03546,1.0,0.0,1.0
62.0,44.51281,2.0,87.52075,12.0,0.0,0.0
67.0,29.963026,1.0,92.69444,1.0,1.0,0.0
10.0,98.537445,1.0,57.61403,1.0,1.0,0.0
69.0,148.25684,1.0,43.169502,24.0,0.0,0.0
45.0,107.35799,1.0,57.126926,12.0,0.0,1.0
46.0,112.399,2.0,68.1717,1.0,0.0,0.0
7.0,147.99605,2.0,36.98448,24.0,1.0,0.0
45.0,108.1415,0.0,27.975935,24.0,1.0,0.0
53.0,25.223604,3.0,44.32127,24.0,0.0,0.0
42.0,132.71072,1.0,34.553844,12.0,2.0,0.0
7.0,67.40818,1.0,74.817726,1.0,0.0,0.0
38.0,20.56727,3.0,37.67141,1.0,0.0,0.0
68.0,85.940445,1.0,51.91283,24.0,0.0,0.0
53.0,141.81195,1.0,69.66081,24.0,2.0,0.0
10.0,53.452988,0.0,75.59685,12.0,0.0,0.0
70.0,83.89671,1.0,54.171185,12.0,0.0,0.0
70.0,42.590996,3.0,57.685925,1.0,1.0,0.0
13.0,27.500048,2.0,29.660187,12.0,0.0,0.0
58.0,30.470842,1.0,70.461136,1.0,2.0,1.0
30.0,114.51142,0.0,75.27046,12.0,0.0,0.0
43.0,132.32968,4.0,12.592938,12.0,1.0,0.0
33.0,38.62885,3.0,85.25892,24.0,2.0,0.0
57.0,57.481415,1.0,35.98681,12.0,1.0,0.0
72.0,45.353832,1.0,61.892616,12.0,0.0,0.0
58.0,23.491251,4.0,51.551235,1.0,1.0,0.0
68.0,91.946075,3.0,48.792484,1.0,0.0,0.0
69.0,110.98988,0.0,45.86964,1.0,2.0,0.0
7.0,104.224075,1.0,30.148733,1.0,1.0,0.0
19.0,70.44696,0.0,60.47656,1.0,1.0,0.0
52.0,92.15133,2.0,44.279106,1.0,1.0,0.0
43.0,32.23291,5.0,23.811554,12.0,0.0,0.0
4.0,40.059483,5.0,29.299906,12.0,1.0,0.0
7.0,141.1333,2.0,24.151075,12.0,1.0,1.0
38.0,118.99601,3.0,39.50819,24.0,0.0,0.0
45.0,139.95609,1.0,59.701984,1.0,0.0,1.0
13.0,139.16844,1.0,35.777637,1.0,1.0,0.0
13.0,104.42104,3.0,69.508835,1.0,2.0,1.0
10.0,140.67102,1.0,47.61571,1.0,1.0,1.0
41.0,74.17153,2.0,44.211903,12.0,2.0,1.0
1.0,20.470112,4.0,50.335308,24.0,0.0,0.0
42.0,28.134245,2.0,77.9031,1.0,0.0,0.0
35.0,34.233353,3.0,22.573227,12.0,0.0,0.0
34.0,32.39595,8.0,83.12734,1.0,1.0,1.0
49.0,65.72131,1.0,69.2032,1.0,1.0,0.0
38.0,111.16521,3.0,49.56687,24.0,0.0,0.0
53.0,122.78435,1.0,73.660515,12.0,0.0,0.0
56.0,96.72772,2.0,43.550545,12.0,1.0,0.0
67.0,39.0367,0.0,55.713566,24.0,2.0,1.0
58.0,117.22721,2.0,39.17171,12.0,2.0,0.0
38.0,66.12425,1.0,69.329506,1.0,1.0,0.0
36.0,21.689135,2.0,35.85489,12.0,0.0,0.0
17.0,56.47652,2.0,48.972645,12.0,0.0,0.0
44.0,62.978073,1.0,63.582775,12.0,1.0,0.0
11.0,55.65192,1.0,70.96379,12.0,0.0,1.0
68.0,125.54312,0.0,33.5769,12.0,0.0,0.0
61.0,118.79043,2.0,65.06277,1.0,0.0,0.0
9.0,110.42176,0.0,30.360298,12.0,1.0,0.0
57.0,38.07066,5.0,6.9933834,1.0,2.0,0.0
9.0,125.01841,2.0,35.038727,1.0,0.0,1.0
52.0,108.032875,1.0,66.6932,12.0,0.0,0.0
7.0,45.3289,0.0,49.75566,12.0,0.0,0.0
36.0,104.25221,1.0,39.30004,24.0,0.0,0.0
48.0,82.856514,3.0,51.109566,12.0,1.0,0.0
53.0,77.11551,2.0,50.447994,12.0,2.0,0.0
31.0,34.57601,3.0,62.43797,1.0,0.0,0.0
67.0,87.379555,2.0,17.765802,12.0,0.0,0.0
56.0,32.991135,0.0,47.95294,1.0,0.0,0.0
15.0,41.35294,1.0,52.485546,12.0,1.0,0.0
49.0,37.23102,1.0,22.692596,12.0,0.0,0.0
53.0,144.03407,2.0,22.418352,1.0,0.0,0.0
25.0,57.03241,6.0,42.705833,24.0,0.0,1.0
54.0,66.17656,0.0,50.170486,12.0,1.0,0.0
65.0,61.87048,3.0,50.24092,12.0,2.0,0.0
59.0,136.77255,3.0,38.87303,12.0,1.0,0.0
55.0,93.18557,0.0,38.053307,12.0,1.0,0.0
46.0,139.49078,2.0,42.096474,12.0,1.0,0.0
20.0,58.99024,2.0,55.970436,1.0,2.0,1.0
58.0,34.92851,1.0,74.89242,24.0,1.0,0.0
27.0,92.308395,2.0,5.5920625,12.0,0.0,0.0
39.0,64.91981,3.0,62.46004,12.0,0.0,0.0
23.0,124.24789,1.0,47.776966,12.0,1.0,0.0
23.0,134.32504,0.0,60.514446,1.0,2.0,0.0
12.0,81.434555,3.0,73.71087,24.0,1.0,0.0
70.0,146.27667,2.0,34.89748,12.0,1.0,1.0
11.0,91.89169,2.0,68.88609,24.0,0.0,0.0
7.0,55.21965,1.0,24.919142,1.0,1.0,1.0
68.0,83.56682,2.0,52.551983,24.0,4.0,0.0
40.0,24.850338,0.0,45.149666,24.0,1.0,0.0
32.0,124.52015,0.0,50.92559,24.0,1.0,0.0
54.0,33.186558,1.0,30.219315,24.0,2.0,0.0
28.0,60.137302,0.0,58.73767,12.0,1.0,0.0
10.0,93.49115,1.0,81.725746,12.0,0.0,0.0
53.0,25.586767,1.0,30.562862,1.0,1.0,0.0
13.0,30.311197,3.0,53.79291,12.0,1.0,0.0
40.0,110.495125,2.0,67.11746,12.0,0.0,0.0
69.0,29.331022,2.0,44.065186,1.0,2.0,0.0
68.0,82.020775,2.0,77.207855,12.0,0.0,0.0
26.0,64.03043,2.0,41.406235,1.0,3.0,0.0
57.0,49.650322,0.0,47.674107,12.0,3.0,0.0
45.0,44.541256,5.0,30.136915,12.0,1.0,0.0
35.0,119.24347,1.0,52.531807,24.0,2.0,1.0
11.0,143.70049,3.0,50.06046,1.0,2.0,1.0
28.0,38.223366,2.0,62.718025,1.0,0.0,0.0
47.0,144.75856,2.0,37.27588,12.0,1.0,0.0
72.0,97.31912,1.0,36.36009,12.0,0.0,0.0
1.0,103.415855,3.0,59.249844,1.0,1.0,1.0
52.0,112.29043,1.0,77.94381,12.0,0.0,0.0
61.0,111.53545,1.0,62.580204,24.0,1.0,0.0
69.0,126.57545,2.0,86.94824,12.0,1.0,0.0
31.0,82.85092,0.0,61.106148,1.0,1.0,0.0
9.0,89.33662,2.0,60.385857,1.0,1.0,1.0
20.0,62.09751,1.0,63.585857,12.0,1.0,0.0
62.0,33.683487,0.0,79.76341,12.0,0.0,0.0
64.0,106.40322,3.0,74.7514,24.0,1.0,0.0
46.0,24.369295,1.0,28.302435,1.0,1.0,0.0
9.0,55.832558,0.0,66.011635,12.0,1.0,0.0
9.0,32.24988,1.0,55.30713,24.0,1.0,0.0
35.0,44.79453,1.0,46.1193,1.0,2.0,1.0
43.0,103.03502,1.0,14.541417,24.0,0.0,1.0
3.0,101.701965,1.0,19.196781,12.0,1.0,0.0
50.0,74.73714,2.0,42.710655,12.0,1.0,1.0
40.0,31.722357,1.0,20.70817,12.0,2.0,0.0
1.0,76.33861,2.0,43.124863,24.0,2.0,0.0
7.0,65.856834,1.0,64.28683,24.0,0.0,0.0
33.0,113.65969,0.0,38.380875,1.0,1.0,1.0
53.0,95.27346,2.0,51.66925,12.0,0.0,0.0
60.0,83.90355,3.0,28.600962,1.0,1.0,0.0
32.0,83.30767,3.0,55.975346,1.0,2.0,0.0
22.0,145.61859,6.0,60.16271,12.0,2.0,1.0
70.0,118.31825,1.0,21.541315,12.0,0.0,0.0
34.0,84.607346,4.0,34.962273,1.0,1.0,0.0
23.0,82.29894,3.0,24.656595,1.0,0.0,0.0
32.0,23.442284,3.0,60.184296,1.0,0.0,0.0
1.0,142.5262,2.0,53.280132,1.0,0.0,1.0
22.0,61.492615,0.0,49.005764,1.0,0.0,0.0
38.0,53.27208,2.0,47.43437,1.0,0.0,0.0
67.0,149.92316,1.0,56.456707,24.0,0.0,0.0
54.0,113.42966,0.0,56.85703,1.0,1.0,0.0
57.0,26.157291,2.0,40.08845,24.0,0.0,1.0
40.0,28.045113,2.0,37.288063,1.0,4.0,0.0
8.0,23.315203,2.0,48.820095,12.0,1.0,0.0
29.0,97.950455,2.0,46.205303,1.0,2.0,1.0
72.0,29.303385,3.0,91.213646,1.0,0.0,0.0
4.0,141.34048,2.0,42.322105,12.0,2.0,0.0
64.0,141.79785,1.0,55.793304,1.0,2.0,0.0
50.0,90.98703,2.0,59.31853,1.0,1.0,0.0
21.0,100.16306,1.0,78.01048,12.0,1.0,0.0
57.0,57.946274,4.0,33.77631,24.0,2.0,0.0
61.0,28.316431,1.0,76.79295,1.0,0.0,0.0
4.0,115.86986,2.0,47.05209,1.0,2.0,1.0
8.0,33.232178,1.0,100.0269,1.0,1.0,0.0
48.0,31.122494,1.0,57.252045,12.0,2.0,0.0
72.0,60.459003,0.0,25.421417,24.0,0.0,0.0
2.0,21.620535,2.0,46.056828,1.0,1.0,0.0
48.0,76.42463,2.0,76.72539,1.0,1.0,0.0
10.0,111.99852,3.0,51.63082,12.0,1.0,1.0
47.0,124.17536,2.0,48.80749,24.0,0.0,0.0
45.0,98.55995,0.0,64.379944,1.0,0.0,0.0
7.0,130.09364,1.0,43.100048,24.0,0.0,1.0
50.0,72.84528,6.0,45.785336,12.0,3.0,0.0
65.0,130.34038,1.0,31.10651,1.0,1.0,0.0
63.0,85.84153,1.0,84.576416,24.0,0.0,0.0
3.0,48.994698,1.0,25.547775,12.0,1.0,0.0
18.0,142.73894,2.0,53.38933,1.0,1.0,0.0
18.0,55.746212,2.0,59.59769,1.0,1.0,0.0
33.0,23.406193,2.0,49.72698,1.0,0.0,0.0
11.0,51.547626,1.0,24.922745,1.0,0.0,0.0
62.0,67.66938,2.0,30.02472,12.0,1.0,0.0
56.0,65.67546,2.0,60.45034,12.0,1.0,0.0
59.0,88.20678,0.0,34.402412,24.0,0.0,0.0
15.0,134.80649,2.0,8.559655,12.0,1.0,1.0
2.0,58.00397,2.0,57.739567,1.0,1.0,0.0
66.0,87.70018,1.0,32.55009,1.0,2.0,0.0
21.0,64.21806,1.0,62.624386,24.0,5.0,0.0
48.0,126.8305,2.0,45.967575,1.0,0.0,0.0
66.0,40.488197,2.0,45.003754,1.0,2.0,0.0
3.0,33.456333,4.0,51.044765,12.0,1.0,1.0
1.0,85.38938,6.0,27.230133,24.0,0.0,0.0
1.0,107.34538,3.0,33.49094,1.0,1.0,1.0
12.0,123.418274,2.0,44.801517,12.0,1.0,0.0
4.0,96.65123,2.0,27.113142,1.0,1.0,0.0
60.0,120.60047,0.0,64.27635,24.0,1.0,0.0
44.0,71.05231,3.0,43.85242,12.0,0.0,0.0
71.0,24.272797,0.0,21.011269,12.0,2.0,1.0
58.0,35.09291,4.0,38.81942,1.0,2.0,0.0
70.0,25.033937,1.0,52.02405,12.0,0.0,0.0
18.0,62.762676,4.0,41.07819,1.0,2.0,1.0
21.0,84.41387,0.0,57.99632,12.0,1.0,1.0
62.0,66.32127,3.0,61.48073,24.0,2.0,0.0
18.0,92.87793,1.0,98.034004,1.0,2.0,0.0
5.0,82.47919,1.0,73.012886,12.0,2.0,0.0
49.0,108.13256,3.0,17.272593,1.0,0.0,0.0
58.0,106.70508,0.0,42.79535,12.0,0.0,0.0
70.0,61.34834,5.0,44.667175,12.0,2.0,0.0
67.0,65.00788,2.0,61.50142,12.0,1.0,0.0
9.0,96.069214,1.0,31.32828,12.0,0.0,0.0
56.0,97.536224,2.0,39.374958,24.0,0.0,0.0
61.0,60.910988,2.0,25.111763,24.0,0.0,1.0
51.0,62.941326,5.0,37.954685,24.0,1.0,0.0
60.0,110.22585,3.0,38.700687,1.0,0.0,0.0
61.0,104.16341,1.0,43.739883,24.0,2.0,0.0
33.0,37.556606,2.0,26.269745,1.0,0.0,1.0
3.0,77.33544,3.0,69.64052,1.0,2.0,1.0
33.0,136.05179,1.0,59.44428,12.0,0.0,0.0
15.0,24.719738,1.0,21.023405,1.0,4.0,0.0
9.0,131.17131,0.0,50.51946,24.0,0.0,1.0
9.0,41.21316,1.0,18.694902,1.0,2.0,0.0
51.0,85.94232,0.0,76.845116,12.0,0.0,0.0
37.0,75.163734,1.0,82.282166,1.0,0.0,0.0
39.0,21.316814,2.0,48.885254,1.0,4.0,0.0
54.0,139.0016,3.0,32.947098,24.0,1.0,0.0
40.0,79.14028,3.0,36.714615,12.0,0.0,0.0
46.0,144.05487,0.0,40.92516,1.0,4.0,0.0
7.0,57.276707,2.0,47.863457,12.0,0.0,0.0
62.0,132.61584,2.0,77.40939,24.0,0.0,0.0
33.0,139.91064,0.0,69.11204,12.0,1.0,0.0
12.0,92.388214,2.0,69.42009,1.0,1.0,0.0
59.0,46.348114,1.0,53.411564,24.0,2.0,0.0
53.0,109.08217,1.0,26.927765,1.0,1.0,0.0
4.0,91.36715,2.0,34.598866,1.0,2.0,1.0
14.0,142.78886,2.0,51.214424,1.0,2.0,0.0
2.0,77.10537,2.0,25.977999,1.0,2.0,1.0
20.0,54.906773,0.0,56.07966,24.0,0.0,0.0
8.0,37.97731,4.0,66.10247,24.0,1.0,0.0
52.0,110.822365,3.0,60.906906,12.0,0.0,1.0
38.0,146.63425,2.0,60.10379,12.0,2.0,0.0
71.0,23.68469,2.0,12.674347,24.0,2.0,0.0
54.0,116.2579,2.0,76.667114,12.0,1.0,0.0
45.0,140.50095,0.0,18.652294,12.0,1.0,0.0
37.0,29.7216,0.0,46.945015,24.0,0.0,0.0
4.0,34.322105,0.0,62.370872,1.0,1.0,1.0
6.0,109.95442,2.0,57.17195,1.0,0.0,0.0
45.0,104.23524,2.0,24.443274,24.0,0.0,0.0
1.0,28.947563,2.0,28.033487,12.0,0.0,0.0
4.0,128.47496,1.0,55.741432,1.0,1.0,0.0
16.0,88.0451,5.0,60.2169,1.0,0.0,1.0
64.0,137.93565,3.0,27.855923,12.0,4.0,0.0
34.0,134.13881,1.0,57.851852,12.0,1.0,0.0
52.0,125.62601,1.0,19.69453,24.0,0.0,0.0
30.0,87.06686,1.0,62.487785,24.0,3.0,0.0
13.0,52.72238,4.0,32.323162,12.0,0.0,0.0
27.0,85.77682,0.0,51.610268,12.0,0.0,0.0
7.0,33.10548,6.0,48.252045,12.0,1.0,1.0
56.0,105.65,1.0,73.21315,1.0,2.0,0.0
14.0,37.417038,0.0,54.8426,12.0,1.0,0.0
28.0,86.452484,3.0,38.017963,12.0,1.0,1.0
71.0,27.069656,2.0,57.191853,24.0,2.0,0.0
43.0,58.936623,2.0,92.84827,24.0,0.0,0.0
34.0,50.17046,1.0,64.80246,1.0,1.0,0.0
40.0,100.6041,0.0,48.816658,24.0,1.0,0.0
57.0,122.28227,1.0,33.32774,12.0,0.0,0.0
19.0,27.449385,2.0,37.67017,1.0,1.0,1.0
46.0,130.53688,1.0,63.599857,1.0,0.0,0.0
63.0,131.8998,6.0,32.283947,24.0,2.0,0.0
42.0,64.49498,3.0,50.053776,1.0,0.0,0.0
33.0,105.67053,2.0,78.75238,12.0,0.0,0.0
11.0,72.33969,1.0,53.007847,12.0,0.0,0.0
18.0,40.044815,2.0,28.417364,12.0,2.0,0.0
69.0,88.72611,2.0,93.55695,12.0,0.0,0.0
39.0,31.226757,3.0,85.24896,12.0,2.0,0.0
22.0,134.20139,0.0,60.023533,24.0,1.0,0.0
31.0,140.15767,2.0,75.51511,12.0,0.0,0.0
